ID,Name,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time_Signature,Label
7AJKmkPoSxic6mdUSjrbUZ,Quoi de neuf?,0.8186274509803922,0.5682367149758454,0.6363636363636364,0.8929492798998121,1,0.7579070675517376,0.12261037584085056,0.0,0.11318553092182033,0.6602095903461417,0.11269344679431027,0.02915347485337624,0.75,like
3VYNqg6APRVQasDJnwlJ6H,FÃ©fÃ©,0.8786764705882353,0.8480273752012882,0.09090909090909091,0.9858484658735127,0,0.5411948457633737,0.280399804240606,0.0,0.03150525087514586,0.6326876257012809,0.6827764568472865,0.19685299562291309,0.75,like
4CF6itOplqlu7ilwLtYUl3,Evil,0.5355392156862745,0.7997181964573269,0.09090909090909091,0.9815904821540389,0,0.33619679812573217,0.39396799156017515,0.0,0.13818969828304717,0.6549169048375146,0.4230676177366204,0.2448556253352018,0.5,like
59wSo3BVsBDZWMRKLwTpdv,Tour de contrÃ´le,0.7622549019607844,0.90841384863124,1.0,0.8828052598622417,0,0.2991019133151113,0.09356506067681916,0.0007626418988648091,0.5365894315719286,0.5141314703080343,0.7576857297793352,0.17630144807183268,0.75,like
07whpV2cnsEG3vk4qGxRQN,Challenge incroyable,0.8897058823529412,0.6034621578099839,0.0,0.8538008766437069,0,0.6017180788754394,0.1276355168726899,0.0,0.13652275379229872,0.7279559648565682,0.690601927168064,0.0,0.75,like
2HhCeucatmy92kC1NHJYjQ,Legends Never Die,0.3921568627450981,0.9557165861513687,0.18181818181818182,0.9313963681903569,0,0.12143693869582195,0.00024115651811797012,0.004633642930856554,0.8683113852308719,0.14999470731449135,0.6663746715054436,0.240186155948859,0.75,like
4gohbLz14XeqPbH5uxbZBz,PIMP,0.9227941176470589,0.5591787439613527,0.09090909090909091,0.8986599874765185,0,0.35181569699336196,0.5447222225153555,1.909184726522188e-06,0.10051675279213203,0.531068063935641,0.7827055437367039,0.21967786024463246,0.75,like
35tyQCmxn6cj2r7eAb4JXP,CarreÌpisode #3,0.9080882352941176,0.6749194847020935,0.45454545454545453,0.9241828428303068,0,0.632955876610699,0.2884400298915489,0.0,0.3098849808301384,0.6856144807875517,0.7668126642472782,0.14836594522586113,0.75,like
3Sd7FiZtfsVHKEvjshCsHC,Koro,1.0,0.8510466988727858,0.8181818181818182,0.9666374452097684,1,0.25419757907067553,0.5155764045306873,0.0,0.13152192032005333,0.6527998306340638,0.4993534392858632,0.1847666995380703,0.75,like
6yE734jgKBYFAzymZ6Elal,Gamme,0.9583333333333335,0.5783011272141707,0.18181818181818182,0.8917720726361927,1,0.7286216321749317,0.10652992453896466,0.0,0.05967661276879481,0.8602731025722451,0.6660075918741919,0.15510112281794433,0.75,like
0De4Cl3YncrwWkqJiJfA7k,PLM,0.8835784313725491,0.6880032206119163,1.0,0.8545522855353788,1,0.3791487700117142,0.5999987738655882,1.1145510835913313e-06,0.1298549758293049,0.7586535408066053,0.7910148917532223,0.2043926575664781,0.75,like
5mA2JwcgMq4FIIBKKKLsuW,Lost,0.75,0.4233091787439613,0.09090909090909091,0.8131747025673136,0,0.15657946114798907,0.8361804023620374,1.0732714138286895e-05,0.05217536256042674,0.7163120567375886,0.12393108914195132,0.20206743827961454,0.75,like
0E2IUIi4k7klypQqmEcrkt,Double Face,0.6936274509803921,0.8077697262479872,0.09090909090909091,0.8811271133375078,1,0.4396720031237798,0.20401766055664794,7.84313725490196e-06,0.32322053675612605,0.2621996400973854,0.5968798231343596,0.12494420511755852,0.75,like
27x1z3kAL3Jx5TF4HyikPG,07 56 89 24 89,0.6973039215686274,0.6115136876006442,0.8181818181818182,0.8856856606136506,1,0.39672003123779775,0.001534627819713417,1.8059855521155832e-06,0.5599266544424071,0.5734095480046575,0.9171317732449006,0.2193681770211588,0.75,like
5UcJfhiAQOqC5MtpwsM20t,Fuegolando (Kikesa Remix),0.886029411764706,0.6175523349436393,0.5454545454545454,0.8521477770820288,0,0.46114798906677085,0.010449228010196413,0.0,0.05217536256042674,0.6940827776013548,0.5413423434697368,0.09231155170325774,0.75,like
4VdQCcXDuzb6Ks1yLT9FnO,Ceci n'est pas du rap (feat. Niro),0.8615196078431373,0.8158212560386473,0.36363636363636365,0.9155416405760801,0,0.5119094103865678,0.24522381701773055,0.0,0.1581930321720287,0.7089022970255107,0.7833062194969341,0.2431739935295237,0.75,like
4uq48sO2YTTJ0l74R9tOdo,Mort de rire,0.8823529411764706,0.8560789049919485,0.7272727272727273,0.9169943644333125,1,0.18586489652479501,0.015574871862672545,0.0,0.11985330888481413,0.7395998729755477,0.6829266257873441,0.10328195013927095,0.75,like
1UvYiDcJVolpUAQWpwrxNw,Goulag,0.9448529411764707,0.6547906602254429,0.09090909090909091,0.903243581715717,1,0.5470519328387349,0.46834007883139744,0.0,0.29488248041340226,0.5458875833597968,0.6074166770950654,0.167443469836162,0.75,like
0HkoTr9t0f6MeqGoUS3E3e,JOKER,0.7745098039215687,0.7051127214170693,0.9090909090909091,0.8593613024420789,0,0.5431472081218274,0.20703274517575154,0.0,0.09684947491248543,0.5120143961045835,0.7605055687648605,0.29406930675939863,0.75,like
6mkAhxAj1y5zvXWefkd9y7,Toujours en retard,0.7303921568627452,0.7171900161030595,0.45454545454545453,0.9517845961177206,0,0.07497071456462319,0.0010823651268478762,4.716202270381837e-05,0.24820803467244543,0.7745315973324866,0.666499812288825,0.18377709728205394,0.75,like
3a1kMFVGEPa0dykTF9Sv9m,Style libre,0.8995098039215687,0.6306360708534622,0.09090909090909091,0.8931496556042581,0,0.4904334244435768,0.09919321863247922,0.0,0.06767794632438741,0.19551180268868423,0.6661994744087099,0.19682877458867493,0.75,like
4Y4diRGOGDxZcDh9qYwFVv,230 (feat. PLK),0.6568627450980393,0.590378421900161,0.0,0.8479899812147776,0,0.5782897305739946,0.5577875891981378,0.0,0.13485580930155025,0.7840584312480153,0.12349726775956286,0.11911558623553226,0.75,like
1rssdvnvf0DZ4s2jdB3DCT,RVRE,0.5441176470588235,0.731280193236715,0.9090909090909091,0.9122855353788353,0,0.1341272940257712,0.04080107984250605,4.1795665634674924e-06,0.2682113685614269,0.39980946332168943,0.4202728069077712,0.19556063043891975,1.0,like
5HIaPHHvXP9D7lcDdFlvf9,Perle Rare,0.9068627450980392,0.5662238325281803,0.5454545454545454,0.8359924859110832,0,0.39476766887934406,0.6442200149457745,0.0,0.05950991831971996,0.6178681062771251,0.1653693738789471,0.16227573917406274,0.75,like
216QmkNpU3hIjeZtGocb9B,On sait jamais (feat. Niska),0.7769607843137255,0.8148148148148149,0.6363636363636364,0.934627426424546,1,0.2951971885982038,0.20301263235028008,0.0,0.15485914319053176,0.7480681697893511,0.6656655403996163,0.2037508001591668,0.75,like
205HNJ73cgpC0LAOnuQiWT,Bande organisÃ©e,0.9448529411764707,0.9426328502415459,0.5454545454545454,0.9893299937382591,1,0.48067161265130814,0.11758523480901123,0.0,0.052008668111351894,0.8147560071980524,0.69058524173028,0.48293974152696323,0.75,like
0jU7JpfPrm7jjaLjFLXZLh,Tâ€™as Compris Lâ€™Truc ?,0.9705882352941178,0.714170692431562,0.6363636363636364,0.9076268002504696,1,0.279578289730574,0.07828863194002755,4.0866873065015484e-05,0.2365394232372062,0.9195511802688685,0.37369540733324985,0.146359059531842,0.75,like
6Fn1k9ctMXsh5xrrMRaGQZ,Matrice,0.832107843137255,0.5752818035426731,0.45454545454545453,0.8444583594239199,0,0.697383834439672,0.4020082172111181,0.0,0.11985330888481413,0.7628876892135069,0.7658866224502564,0.18734969983218283,0.75,like
1NW4kNeeaRl5xxOnOLsYIJ,Pareil,0.8529411764705882,0.5571658615136876,0.45454545454545453,0.8452097683155918,0,0.3186255368996486,0.6874362278195929,0.0,0.14319053175529256,0.5882290674288133,0.7499770575230468,0.18996730160377848,0.75,like
4W1RGS4ncIY1yrz38rysN3,Pistolet Rose 2 - A COLORS SHOW,0.6458333333333334,0.3327294685990338,0.7272727272727273,0.7190482154038823,1,0.9726669269816479,0.061102649611137004,0.0,0.20653442240373399,0.2939557531491479,0.7341342343469738,0.03704434179339458,0.75,like
1LWunyq4LMbOGjPD128dJy,Seul,0.6629901960784315,0.5853462157809983,0.8181818181818182,0.8090670006261742,0,1.0,0.6532652688030853,0.0,0.1581930321720287,0.3500582195405949,0.49332165352688434,0.22877977889655887,1.0,like
4avTQmRrg717z7AuXqYY0V,Bon dÃ©jÃ ,0.8112745098039217,0.6286231884057971,0.0,0.8715591734502192,1,0.4826239750097619,0.30653053760617055,0.0,0.07484580763460577,0.6453900709219859,0.7913819713844742,0.1275272054116711,0.75,like
3Abk2vuXSoz1z9lJKjJkCr,SPEEDBOAT,0.9166666666666667,0.6235909822866345,0.18181818181818182,0.8833061991233563,1,0.7364310816087467,0.1537662502382545,0.0,0.09768294715785966,0.637980311209908,0.20706628290159762,0.14975865469455546,0.75,like
6pjtY9QtWHxTqPkTfGW0ru,"Nouveaux Hippies, Pt. 3",0.8075980392156864,0.8429951690821256,0.8181818181818182,0.9260112711333751,1,0.13510347520499807,0.031052306240737723,0.0,0.0975162527087848,0.4855509685614481,0.633112251282693,0.011759312122627636,0.75,like
5wXJNvoVOZBmB9b4EDP8xW,Paye,0.7561274509803922,0.6678743961352658,1.0,0.8620162805259862,1,0.33033971105037097,0.13065060149179353,0.0,0.5449241540256708,0.5247168413252885,0.14462937471321907,0.17302468815418418,0.75,like
136fhifxcZQYs60Qgac9bm,Loin,0.7475490196078431,0.4031803542673108,0.5454545454545454,0.8252974326862867,0,0.06969933619679813,0.5115562917052158,0.025490196078431372,0.11818636439406567,0.3130094209802054,0.6494139239978309,0.1659434957872701,0.75,like
0rs6jxe3647mGSc7l18Cq8,Potentiel (feat. Orelsan),0.832107843137255,0.6547906602254429,0.0,0.8787226048841579,0,0.5431472081218274,0.33668138379720663,0.0,0.1281880313385564,0.6390388483116334,0.6658323947774579,0.21087870452068302,0.75,like
0hkXsgdRk1TAOuOEpzznkI,Rivage,0.8100490196078433,0.500805152979066,0.09090909090909091,0.8129242329367564,0,0.7657165169855525,0.6060289431037954,0.0,0.11035172528754794,0.4834338943579973,0.5827889709256245,0.1615525682946662,0.75,like
5T5mtNBCvVQ01WPr3MRzUY,Sang-froid,0.7254901960784313,0.7383252818035426,0.2727272727272727,0.883331246086412,0,0.05993752440452949,0.433164091608522,1.217750257997936e-06,0.1498583097182864,0.5787022335132846,0.2476869811871689,0.2278801404819986,0.75,like
2fl01uGwbppFEci7qij1lU,Y'a R,0.8308823529411766,0.6497584541062802,0.36363636363636365,0.9210018785222291,0,0.47871925029285445,0.39798810438564663,0.0,0.13985664277379564,0.6591510532444163,0.7492345555416511,0.17784640404145258,0.75,like
5fEJDiHWMECUifmNipjvqO,BBJTM,0.8051470588235295,0.573268921095008,0.09090909090909091,0.8702567313713212,1,0.3791487700117142,0.14572602458731154,0.0,0.07034505750958495,0.6475071451254367,0.7921077879280857,0.17683085067732393,0.75,like
51SASYrlAU3DByPIsQFT9B,S.A.M.Y,0.7683823529411765,0.45148953301127215,0.18181818181818182,0.7799624295554164,1,0.5158141351034752,0.048740802672812215,1.6099071207430343e-06,0.5065844307384564,0.4982534137821531,0.7497100905184999,0.1554627082576426,0.75,like
03JjVo4OYciAi88SEdtDii,S'en tirer,0.5318627450980392,0.7453703703703703,0.5454545454545454,0.913688165309956,1,0.37524404529480676,0.586933407182806,0.0,0.11318553092182033,0.1648142267386472,0.9066700037542235,0.1876507326862857,0.75,like
73csFz02rFRAGhlV7wFajY,GROSSE BLETA (feat. Kaaris),0.9031862745098039,0.4575281803542673,0.09090909090909091,0.8604383218534752,1,0.4084342053885201,0.09919321863247922,0.0,0.10601766961160192,0.16693130094209804,0.3410586910274059,0.23101676441584057,0.75,like
3Wy1HGyh2hnHMF0xS2tJqH,Freestyle Savies #3,0.5759803921568627,0.5360305958132046,0.36363636363636365,0.7572448340638698,1,0.6798125732135885,0.27537466320876663,0.0,0.10885147524587431,0.179633746162803,1.0,0.17092610854483486,0.5,like
3ZkkwW0R78PahonxsdNZ4U,Gris,0.8578431372549019,0.6135265700483092,0.9090909090909091,0.8720100187852223,0,0.09996095275283093,0.11256009377717188,0.0,0.0935155859309885,0.22938498994389755,0.31550494306094357,0.28849500873687306,0.75,like
1l4RFBJ96hKYXRBl9AWCVt,Fais-le,0.4938725490196079,0.5944041867954911,1.0,0.9261615529117094,1,0.05915657946114799,0.1567813348573581,0.027038183694530444,0.08134689114852477,0.05663173494230973,0.5712676761356525,0.14073112921921765,1.0,like
063QMlz0AK9iDJmVZEc2fP,Ailleurs,0.6372549019607844,0.5460950080515299,0.36363636363636365,0.8653475266123983,0,0.04607575165950801,0.27235957858966303,7.574819401444788e-06,0.11485247541256874,0.0822483328040648,0.13625328494556377,0.28324942475043685,0.75,like
5hlashYN7IwHpQ4PLtQNf4,Batman,0.814950980392157,0.49275362318840576,0.0,0.7886286787726988,1,0.5821944552909021,0.41808866851300397,0.0,0.25487581263543924,0.6496242193288875,0.8077337004129647,0.03171225411325063,0.75,like
3wG9ykVbw7fhfLsoZGPT1E,Bleu pÃ¢le,0.8811274509803921,0.8158212560386473,1.0,0.9248841577958672,1,0.8028114017961734,0.5226116019752624,0.0,0.2448741456909485,0.6665608129564942,0.7247153047178074,0.11876957146070137,0.75,like
1O4qKxSYi8Hs2nQEXrISZ4,Windsor - A COLORS SHOW,0.8553921568627451,0.750402576489533,0.09090909090909091,0.8494176581089543,0,0.935572042171027,0.6422099585330387,0.0,0.5115852642107018,0.5765851593098338,0.577833395903725,0.2177211466929638,0.75,like
5JIeLpAbKtpFrCSWeOAiwo,Siri 4,0.886029411764706,0.6698872785829308,0.2727272727272727,0.8833061991233563,1,0.8184303006638033,0.26431935293872005,0.0,0.11818636439406567,0.7512437810945274,0.816118132899512,0.15252331274545422,0.75,like
7tN7t8ECFVrExNd3qaqT3u,J'ai priÃ©,0.6850490196078431,0.6819645732689211,0.6363636363636364,0.8944270507201001,0,0.09683717297930496,0.39396799156017515,1.259029927760578e-06,0.12318719786631105,0.5628241769874034,0.1274266883577357,0.1580785799553641,0.75,like
2EMTOyiYWGOIS3qg5jkcQT,Larmes,0.6985294117647058,0.7212157809983897,0.45454545454545453,0.9052222917971197,1,0.12143693869582195,0.7286423842806754,0.0,0.13818969828304717,0.41674605694929606,0.6991198431568849,0.12423660490302936,0.75,like
6KigD0mlF4VGDYiSEzAyYw,Fight Back,0.7181372549019608,0.9496779388083736,0.09090909090909091,0.973049467752035,1,0.45529090199140965,0.09446958606255024,6.842105263157895e-05,0.08234705784297384,0.5839949190219117,0.6655153714595587,0.21343575370668327,0.75,like
66ks5ll4gswiaE7lfb2QMz,Chloroquine,0.9129901960784315,0.47463768115942023,0.09090909090909091,0.852122730118973,1,0.4845763373682156,0.3015053965743312,1.1042311661506708e-06,0.1331888648108018,0.5532973430718747,0.64953072206232,0.1198543277797962,0.75,like
7gi31ULI4vzNFUw8pokrfm,Dans l'dos,0.8566176470588235,0.7101449275362318,0.9090909090909091,0.9320225422667502,1,0.14486528699726667,0.33065121455899943,0.0,0.09984997499583265,0.7279559648565682,0.6656655403996163,0.21904465320669192,0.75,like
7Khbx8MgVTwIJe8YBi8tci,No Stress,0.7598039215686275,0.7604669887278583,0.5454545454545454,0.8803757044458359,0,0.45529090199140965,0.31959590428895285,0.0,0.2048674779129855,0.5321266010373664,0.5909147791265174,0.22612757564748015,0.75,like
2o7n4nINXpjbo9VpsHZ8Ik,Gang (feat. Kalash Criminel),0.9534313725490197,0.6115136876006442,0.8181818181818182,0.9148653725735755,1,0.47481452557594694,0.2140679426203266,3.4674922600619193e-05,0.34655775962660446,0.4315655763734519,0.6660409627497602,0.20831819518693448,0.75,like
4QMaRC93F0aFx3S648CLyh,Animal In Me,0.4607843137254902,0.8842592592592593,0.45454545454545453,0.9209768315591734,0,0.15657946114798907,0.00016075426160854062,0.001475748194014448,0.32822137022837145,0.5511802688684239,0.7334334459600385,0.19051400494801127,0.75,like
0PieJw6d3jyki3JTxgZhIr,Watcher,0.5526960784313726,0.8530595813204509,0.45454545454545453,0.9720976831559173,0,0.08902772354549006,0.1859271528420263,0.00047471620227038184,0.1931988664777463,0.34053138562506613,0.7662537020815083,0.17578588605733464,0.75,like
3F1vWVOvzgKx7r5ZRp19gu,Stress of Success,0.5367647058823529,0.7906602254428342,0.18181818181818182,0.8668002504696305,1,0.08043732916829364,0.1919573220802335,0.00018163054695562435,0.07384564094015669,0.30983380967502916,0.6656488549618321,0.2454525008217851,0.75,like
2UREu1Y8CO4jXkbvqAtP7g,Monster,0.625,0.9607487922705313,0.7272727272727273,1.0,1,0.09039437719640765,0.04331365035842572,0.0,0.07634605767627939,0.6951413147030803,0.6242105702248362,0.17440874725350772,0.75,like
0i8JFpqe9cKwnrcvoNgl1L,Feel Invincible,0.5796568627450981,0.889291465378422,0.45454545454545453,0.9639073262366937,0,0.10913705583756345,0.00044919735683611895,0.0,0.3782297049508252,0.380755795490632,0.5494014099194928,0.26423418279960553,0.75,like
5O9Dz0h08LuBi0aVvDcylh,The Resistance,0.4325980392156863,0.9446457326892109,0.18181818181818182,0.9683907326236694,0,0.05798516204607576,0.000525579500520077,3.6119711042311664e-06,0.461576929488248,0.49507780247697686,0.7997497184332373,0.2679261604470511,0.75,like
4Ahphc0UzRSoMpJRHgnGQK,I Want to Live,0.39460784313725494,0.965780998389694,1.0,0.9817908578584845,0,0.10796563842249121,0.009052238803345077,0.0,0.05317552925487582,0.561765639885678,0.8664831268510409,0.22771924361170223,0.75,like
3dl4lXWlOxnGo94OqNtpdq,Mauvais,0.5955882352941176,0.535024154589372,0.9090909090909091,0.8014276768941766,0,0.8887153455681375,0.6422099585330387,0.0,0.08551425237539591,0.5511802688684239,0.9167229800191883,0.1198543277797962,0.75,like
3DWDcsDoXRIFynCREIkibM,En premiÃ¨re page,0.823529411764706,0.55012077294686,0.45454545454545453,0.8431058234189104,0,0.06891839125341664,0.26934449397055943,0.005118679050567595,0.10885147524587431,0.48978511696834975,0.6575147040420474,0.1858514558571651,0.75,like
6fmtZEUoGwxPNvUgr0NJm1,Bi Chwiya,0.7806372549019609,0.660829307568438,0.6363636363636364,0.9447714464621163,1,0.021280749707145646,0.7889440766627476,0.0,0.13152192032005333,0.63057055149783,0.2493221540900179,0.18947250047577033,0.75,like
2edc1m7WXxdBA61WlxSInp,Derniers rÃ©glages,0.7622549019607844,0.4685990338164251,0.0,0.808891671884784,1,0.5958609918000781,0.809044640790105,0.0,0.17152858809801638,0.7205462051444903,0.18874567221457472,0.1765540388574592,0.75,like
3qjDXaWCalJ9ZzaHBG4j3V,Remise en forme,0.8174019607843138,0.6557971014492754,0.7272727272727273,0.8738384470882906,1,0.42405310425614995,0.6361797892948315,0.0,0.12152025337556259,0.6400973854133588,0.7087139698827849,0.16490545146277746,0.75,like
4pFC6tuWErxbO61oFFq3BQ,Hammer Smashed Face,0.27818627450980393,0.9838969404186796,0.5454545454545454,0.8873137132122729,1,0.09996095275283093,4.939713634298075e-05,0.869969040247678,0.07284547424570761,0.3521752937440457,0.3069953697910148,0.28642584038338437,0.75,dislike
6V3SNkvi4BnfmZU0j7s9TQ,Scourge of Iron,0.3872549019607843,0.980877616747182,0.9090909090909091,0.9323731997495303,0,0.09820382663022258,0.0005346247543773877,0.4871001031991744,0.11985330888481413,0.3214777177940087,0.9334501313978225,0.35846611650317467,0.75,dislike
1Ds58cpyJzL0YTKk02vh1C,Evisceration Plague,0.19730392156862744,0.9838969404186796,0.09090909090909091,0.929818409517846,1,0.24443576727840688,0.0012733204860577714,0.09391124871001032,0.11485247541256874,0.23467767545252463,0.1636924873816377,0.335144720679573,0.75,dislike
